epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,14807.4,0.71555,0.96771,0.48729,0.89713,0.81255,0.82727,0.82969,0.62918,0.82064,0.83182,0.8278,0.54153,1.04443,1.88614,0.83544,1.08831,0.001486,0.001486,0.001486
131,14931.4,0.68583,0.92315,0.45533,0.88488,0.81652,0.81364,0.81914,0.62711,0.81469,0.81932,0.81505,0.54324,1.0314,1.86095,0.83588,1.07986,0.00142,0.00142,0.00142
132,15037.6,0.67282,0.91947,0.44403,0.8878,0.84497,0.81364,0.82549,0.63324,0.83722,0.81364,0.82043,0.5504,1.0373,1.82931,0.81098,1.08513,0.001354,0.001354,0.001354
133,15138.8,0.68,0.9487,0.44933,0.88627,0.83725,0.79504,0.82482,0.6335,0.83725,0.79504,0.81669,0.54374,1.03871,1.80064,0.82634,1.07709,0.001288,0.001288,0.001288
134,15239.4,0.67191,0.95396,0.44365,0.88359,0.84294,0.77727,0.82841,0.63695,0.83719,0.79469,0.82166,0.54197,1.02611,1.80974,0.81852,1.07357,0.001222,0.001222,0.001222
135,15339.7,0.67125,0.9599,0.43985,0.88887,0.86727,0.77223,0.82586,0.63234,0.8327,0.79187,0.8183,0.54495,1.02742,1.84344,0.80816,1.07326,0.001156,0.001156,0.001156
136,15439.8,0.68014,0.94288,0.45403,0.88993,0.85245,0.77727,0.83363,0.63307,0.85245,0.77727,0.82665,0.54291,1.03583,1.85393,0.85364,1.07785,0.00109,0.00109,0.00109
137,15540.4,0.6707,0.92272,0.44624,0.88374,0.84284,0.80443,0.82618,0.63163,0.83331,0.79534,0.81528,0.53998,1.0223,1.83577,0.85945,1.0634,0.001024,0.001024,0.001024
138,15641.8,0.67255,0.96642,0.45119,0.88933,0.84107,0.79545,0.82394,0.63116,0.84864,0.79091,0.81637,0.53548,1.02251,1.81539,0.8707,1.06232,0.000958,0.000958,0.000958
139,15743,0.66489,0.93179,0.43793,0.8944,0.86952,0.75909,0.82583,0.62762,0.86291,0.77249,0.82369,0.53507,1.01356,1.79971,0.84979,1.05686,0.000892,0.000892,0.000892
140,15843.2,0.66,0.94625,0.45728,0.88781,0.87691,0.77727,0.82674,0.63009,0.86878,0.77727,0.82457,0.53655,1.02011,1.81552,0.81688,1.05996,0.000826,0.000826,0.000826
141,16035,0.55821,0.79113,0.34558,0.8484,0.84113,0.78182,0.82415,0.62032,0.82016,0.78636,0.81302,0.52706,1.02431,1.89254,0.8433,1.06198,0.00076,0.00076,0.00076
142,16135.5,0.56634,0.76573,0.34608,0.84168,0.84425,0.77727,0.82376,0.62591,0.85591,0.75599,0.81721,0.54098,1.0173,1.90642,0.84266,1.05745,0.000694,0.000694,0.000694
143,16236.8,0.57623,0.79074,0.35046,0.84519,0.82646,0.78182,0.82204,0.62607,0.82224,0.75694,0.81052,0.53531,1.00875,1.90133,0.86031,1.05006,0.000628,0.000628,0.000628
144,16337.3,0.54874,0.75334,0.33485,0.83777,0.8437,0.76818,0.8271,0.62291,0.8387,0.76364,0.81488,0.53843,1.00953,1.91781,0.87152,1.05239,0.000562,0.000562,0.000562
145,16437.2,0.53796,0.72377,0.31791,0.82994,0.87256,0.74694,0.83041,0.63585,0.8156,0.78407,0.81966,0.54049,1.0079,1.93106,0.83707,1.06075,0.000496,0.000496,0.000496
146,16537.4,0.54742,0.73576,0.32285,0.82826,0.8723,0.74522,0.83077,0.63659,0.86166,0.73613,0.81861,0.54213,1.00087,1.95699,0.83722,1.05737,0.00043,0.00043,0.00043
147,16638.5,0.54532,0.71323,0.32277,0.83475,0.87665,0.74303,0.83296,0.6397,0.86593,0.73394,0.82098,0.54806,0.9991,1.9666,0.83535,1.05581,0.000364,0.000364,0.000364
148,16738.7,0.54254,0.76223,0.32194,0.83731,0.87514,0.73278,0.82758,0.6299,0.86437,0.72423,0.81265,0.54619,1.00058,1.97967,0.84131,1.05893,0.000298,0.000298,0.000298
149,16850.4,0.54389,0.74397,0.32223,0.84766,0.8814,0.74315,0.82596,0.62926,0.82868,0.76955,0.81536,0.54368,1.00408,1.94691,0.8424,1.05856,0.000232,0.000232,0.000232
150,16950.6,0.52921,0.71602,0.2997,0.8248,0.81217,0.80582,0.82984,0.6289,0.84001,0.76364,0.8148,0.54547,1.0086,1.94084,0.83739,1.05888,0.000166,0.000166,0.000166
