epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,6023.69,0.74971,1.12819,0.51801,0.90307,0.86424,0.75234,0.83953,0.66331,0.85902,0.74779,0.83103,0.58176,1.00053,1.7789,0.84245,1.03617,0.00109,0.00109,0.00109
110,6078.8,0.75705,1.09027,0.51802,0.90316,0.88093,0.74545,0.83267,0.65863,0.87556,0.74091,0.82442,0.5727,1.01692,1.8152,0.84187,1.04487,0.0010075,0.0010075,0.0010075
111,6230.21,0.6707,0.95191,0.42614,0.86961,0.83276,0.74545,0.82123,0.64303,0.82334,0.73636,0.81121,0.55432,1.02536,1.82809,0.89071,1.03515,0.000925,0.000925,0.000925
112,6284.22,0.6887,0.91673,0.43083,0.87863,0.83211,0.76595,0.82158,0.63679,0.82717,0.7614,0.8158,0.55083,1.03694,1.85531,0.85505,1.06315,0.0008425,0.0008425,0.0008425
113,6338.6,0.67706,0.93677,0.43299,0.86951,0.83188,0.7872,0.82471,0.64994,0.82227,0.77811,0.81476,0.56579,1.04385,1.8746,0.84231,1.06861,0.00076,0.00076,0.00076
114,6395.34,0.6674,0.92956,0.42282,0.86592,0.81253,0.79545,0.82185,0.65104,0.80732,0.79091,0.81483,0.56244,1.0311,1.8904,0.85293,1.06104,0.0006775,0.0006775,0.0006775
115,6451.1,0.66144,0.88142,0.40846,0.87154,0.80942,0.77222,0.82245,0.65191,0.78692,0.78636,0.81436,0.5632,1.03837,1.90379,0.87114,1.05919,0.000595,0.000595,0.000595
116,6506.65,0.64453,0.91926,0.40989,0.86383,0.79545,0.79545,0.82251,0.65259,0.78636,0.78636,0.8132,0.56902,1.01894,1.91953,0.87132,1.04591,0.0005125,0.0005125,0.0005125
117,6562.2,0.64337,0.91265,0.40094,0.8553,0.81631,0.76758,0.81913,0.64787,0.79263,0.78182,0.81232,0.56359,1.02146,1.91104,0.89107,1.04479,0.00043,0.00043,0.00043
118,6618.43,0.62741,0.87751,0.38724,0.85725,0.84632,0.75096,0.82376,0.6503,0.83193,0.75909,0.81692,0.56702,1.0189,1.89206,0.89415,1.04123,0.0003475,0.0003475,0.0003475
119,6672.7,0.65482,0.881,0.40521,0.8631,0.85675,0.76119,0.8267,0.65306,0.85176,0.75743,0.82076,0.56542,1.02159,1.91871,0.88634,1.04749,0.000265,0.000265,0.000265
120,6726.8,0.62527,0.86782,0.37619,0.85008,0.83799,0.77587,0.82856,0.65901,0.82825,0.76722,0.81934,0.56974,1.02165,1.92742,0.87973,1.04977,0.0001825,0.0001825,0.0001825
